taxon_id,scientific_name,common_name,kingdom,phylum,class,order,family,genus,taxon_group,threatened_species_body,conservation_status,listed_names,conservation_status_cleaned
25234,Synemon plana,Golden Sun Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,insects,act_nc_act,Vulnerable,Synemon plana,Vulnerable
25234,Synemon plana,Golden Sun Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,insects,nsw_tsc_act_and_fm_act,Vulnerable,Synemon plana,Vulnerable
25234,Synemon plana,Golden Sun Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,insects,vic_ffg_act_advisory_lists,Vulnerable,Synemon plana,Vulnerable
84158,Synemon selene,Pale Sun Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,insects,vic_ffg_act_advisory_lists,Endangered,Synemon selene,Endangered
26669,Synemon theresa,A sun moth,Animalia,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,insects,vic_ffg_act_advisory_lists,Extinct,Synemon theresa,Extinct
90783,Talia bandumu,Western Mangrove Cricket,Animalia,Arthropoda,Insecta,Orthoptera,Mogoplistidae,Talia,insects,iucn_red_list,Vulnerable,NA,Vulnerable
85629,Tamasia furcilla,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Calocidae,Tamasia,insects,vic_ffg_act_advisory_lists,Critically Endangered,Tamasia furcilla,Critically Endangered
85615,Tanjistomella verna,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Kokiriidae,Tanjistomella,insects,vic_ffg_act_advisory_lists,Endangered,Tanjistomella verna,Endangered
66817,Tartarus mullamullangensis,"Mullamullang Cave Spider, Lace-web Spider",Animalia,Arthropoda,Arachnida,Araneae,Stiphidiidae,Tartarus,"spiders, scorpions, mites",wa_wc_act,Vulnerable,Tartarus mullamullangensis,Vulnerable
84920,Tartarus murdochensis,Murdoch Sink Cave Spider,Animalia,Arthropoda,Arachnida,Araneae,Stiphidiidae,Tartarus,"spiders, scorpions, mites",wa_wc_act,Vulnerable,Tartarus murdochensis,Vulnerable
84921,Tartarus nurinensis,Nurina Cave Spider,Animalia,Arthropoda,Arachnida,Araneae,Stiphidiidae,Tartarus,"spiders, scorpions, mites",wa_wc_act,Vulnerable,Tartarus nurinensis,Vulnerable
84922,Tartarus thampannensis,Thampanna Cave Spider,Animalia,Arthropoda,Arachnida,Araneae,Stiphidiidae,Tartarus,"spiders, scorpions, mites",wa_wc_act,Vulnerable,Tartarus thampannensis,Vulnerable
85577,Tasimia drepana,Caddis Fly (Huon & Picton Rivers),Animalia,Arthropoda,Insecta,Trichoptera,Tasimiidae,Tasimia,insects,tas_tsp_act,Rare,Tasimia drepana,Rare
66771,Taskiria mccubbini,McCubbin's Caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Kokiriidae,Taskiria,insects,tas_tsp_act,Endangered,Taskiria mccubbini,Endangered
84563,Taskiria otwayensis,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Kokiriidae,Taskiria,insects,vic_ffg_act_advisory_lists,Vulnerable,Taskiria otwayensis,Vulnerable
66772,Taskiropsyche lacustris,Lake Pedder Caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Kokiriidae,Taskiropsyche,insects,tas_tsp_act,Endangered,Taskiropsyche lacustris,Endangered
85578,Tasmanipatus barretti,Giant Velvet Worm,Animalia,Onychophora,Onychophora (no class),Onychophora (no order),Peripatopsidae,Tasmanipatus,velvet worms,tas_tsp_act,Rare,Tasmanipatus barretti,Rare
87731,Tasmanophlebi lacuscoerulei,Large Blue Lake Mayfly,Animalia,Arthropoda,Insecta,Ephemeroptera,Oniscigastridae,Tasmanophlebi,insects,iucn_red_list,Endangered,NA,Endangered
82089,Tasmanoplectron isolatum,a cave cricket,Animalia,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Tasmanoplectron,insects,iucn_red_list,Vulnerable,NA,Vulnerable
66818,Tasmanotrechus cockerilli,Cockerill's Cave Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Tasmanotrechus,insects,tas_tsp_act,Rare,Tasmanotrechus cockerilli,Rare
85579,Tasmaphena lamproides,Keeled Carnivorous Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Rhytididae,Tasmaphena,"snails, slugs",tas_tsp_act,Rare,Austrorhytida lamproides,Rare
85579,Tasmaphena lamproides,Keeled Carnivorous Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Rhytididae,Tasmaphena,"snails, slugs",iucn_red_list,Near Threatened,NA,Near Threatened
85580,Tasniphargus tyleri,Amphipod (Great Lake),Animalia,Arthropoda,Malacostraca,Amphipoda,Neoniphargidae,Tasniphargus,"crabs, lobsters, shrimps, woodlice",tas_tsp_act,Rare,Tasniphargus tyleri,Rare
93466,Tateropa aemula,Red Centre Pinwheel Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Charopidae,Tateropa,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
93466,Tateropa aemula,Red Centre Pinwheel Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Charopidae,Tateropa,"snails, slugs",nt_tpwc_act,Vulnerable,Tateropa aemula,Vulnerable
60381,Telephlebia tillyardi,NA,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Telephlebia,insects,iucn_red_list,Near Threatened,NA,Near Threatened
90285,Telephlebia tryoni,Coastal Evening Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Telephlebia,insects,iucn_red_list,Near Threatened,NA,Near Threatened
77774,Telicota eurychlora,"Dingy Darter, Sedge Darter, Southern Sedge Darter",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Telicota,insects,vic_ffg_act_advisory_lists,Endangered,Telicota eurychlora,Endangered
85631,Temognatha flavocincta,jewel beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Temognatha,insects,vic_ffg_act_advisory_lists,Vulnerable,Temognatha flavocincta,Vulnerable
75744,Temognatha maculiventris,jewel beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Temognatha,insects,vic_ffg_act_advisory_lists,Vulnerable,Temognatha maculiventris,Vulnerable
85634,Temognatha sanguinipennis,jewel beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Temognatha,insects,vic_ffg_act_advisory_lists,Endangered,Temognatha sanguinipennis,Endangered
85636,Temognatha tricolorata,jewel beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Temognatha,insects,vic_ffg_act_advisory_lists,Vulnerable,Temognatha tricolorata,Vulnerable
88730,Temporena whartoni,Holbourne Island Banded Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Temporena,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
86823,Tenuibranchiurus glypticus,Swamp Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Tenuibranchiurus,"crabs, lobsters, shrimps, woodlice",qld_nc_act,Endangered,Tenuibranchiurus glypticus,Endangered
86823,Tenuibranchiurus glypticus,Swamp Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Tenuibranchiurus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
92785,Teyl sp. (MYG693),Minnivale Trapdoor Spider,Animalia,Arthropoda,Arachnida,Araneae,Anamidae,Teyl,"spiders, scorpions, mites",wa_wc_act,Critically Endangered,Teyl sp. (MYG693),Critically Endangered
25289,Thaumatoperla alpina,Alpine Stonefly,Animalia,Arthropoda,Insecta,Plecoptera,Eustheniidae,Thaumatoperla,insects,vic_ffg_act_advisory_lists,Endangered,Thaumatoperla alpina,Endangered
25289,Thaumatoperla alpina,Alpine Stonefly,Animalia,Arthropoda,Insecta,Plecoptera,Eustheniidae,Thaumatoperla,insects,iucn_red_list,Endangered,NA,Endangered
25290,Thaumatoperla flaveola,A stonefly,Animalia,Arthropoda,Insecta,Plecoptera,Eustheniidae,Thaumatoperla,insects,vic_ffg_act_advisory_lists,Critically Endangered,Thaumatoperla flaveola,Critically Endangered
26487,Theclinesthes albocinctus,"Bitter-bush Blue, Grund's Blue",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Theclinesthes,insects,vic_ffg_act_advisory_lists,Endangered,Theclinesthes albocinctus,Endangered
77778,Theclinesthes serpentata lavara,"Chequered Blue, Little Blue, Salt Bush Blue",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Theclinesthes,insects,tas_tsp_act,Rare,Theclinesthes serpentata lavara,Rare
75769,Thelenota ananas,Prickly Redfish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Thelenota,sea cucumbers,iucn_red_list,Endangered,NA,Endangered
66774,Thersites mitchellae,Mitchell's Rainforest Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Thersites,"snails, slugs",nsw_tsc_act_and_fm_act,Endangered,Thersites mitchellae,Endangered
66774,Thersites mitchellae,Mitchell's Rainforest Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Thersites,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
86824,Theskelomensor creon,land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Helicarionidae,Theskelomensor,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
86825,Throscodectes xederoides,katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Throscodectes,insects,iucn_red_list,Endangered,NA,Endangered
86826,Throscodectes xiphos,katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Throscodectes,insects,iucn_red_list,Endangered,NA,Endangered
84553,Thyone nigra,sea cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Thyone,sea cucumbers,vic_ffg_act_advisory_lists,Endangered,Thyone nigra,Endangered
89475,Tolgachloritis campbelli,Chillagoe Spiny Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Tolgachloritis,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
90286,Tonyosynthemis claviculata,Clavicle Tigertail,Animalia,Arthropoda,Insecta,Odonata,Synthemistidae,Tonyosynthemis,insects,iucn_red_list,Near Threatened,NA,Near Threatened
90287,Tonyosynthemis ofarrelli,Slender Tigertail,Animalia,Arthropoda,Insecta,Odonata,Synthemistidae,Tonyosynthemis,insects,iucn_red_list,Near Threatened,NA,Near Threatened
86827,Tornelasmias capricorni,land snail,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Tornelasmias,"snails, slugs",iucn_red_list,Extinct,NA,Extinct
86828,Torresitrachia thedana,land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Torresitrachia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
90288,Trachiopsis victoriana,Victoria's Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Trachiopsis,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
90288,Trachiopsis victoriana,Victoria's Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Trachiopsis,"snails, slugs",nt_tpwc_act,Vulnerable,Trachiopsis victoriana,Vulnerable
82132,Trachyphyllia geoffroyi,Banana Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
77859,Trapezites lutea lutea,"Rare White-spot Skipper, Yellow Ochre",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Trapezites,insects,vic_ffg_act_advisory_lists,Endangered,Trapezites luteus luteus,Endangered
85637,Triaenodes cuspiosa,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triaenodes,insects,vic_ffg_act_advisory_lists,Vulnerable,Triaenodes cuspiosa,Vulnerable
85638,Triaenodes resima,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triaenodes,insects,vic_ffg_act_advisory_lists,Vulnerable,Triaenodes resima,Vulnerable
85639,Triaenodes uvida,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triaenodes,insects,vic_ffg_act_advisory_lists,Vulnerable,Triaenodes uvida,Vulnerable
85616,Triaenodes vespertina,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triaenodes,insects,vic_ffg_act_advisory_lists,Vulnerable,Triaenodes vespertina,Vulnerable
87728,Triboniophorus sp. nov. 'Kaputar' (per IUCN),Kaputar Pink Slug,Animalia,Mollusca,Gastropoda,Pulmonata,Athoracophoridae,Triboniophorus,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
70381,Tridacna derasa,"Derasa Clam, Giant Clam, Smooth Giant Clam",Animalia,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna,bivalves,iucn_red_list,Vulnerable,NA,Vulnerable
70382,Tridacna gigas,Giant Clam,Animalia,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna,bivalves,iucn_red_list,Vulnerable,NA,Vulnerable
75533,Tridacna maxima,"Elongate Giant Clam, Burrowing Clam, Great Clam",Animalia,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna,bivalves,iucn_red_list,LR/cd,NA,LR/cd
81313,Tridacna squamosa,"Fluted Giant Clam, Scaly Clam",Animalia,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna,bivalves,iucn_red_list,LR/cd,NA,LR/cd
87805,Trioza barrettae,Banksia brownii plant louse,Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Trioza,insects,wa_wc_act,Endangered,Trioza barrettae,Endangered
87805,Trioza barrettae,Banksia brownii plant louse,Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Trioza,insects,iucn_red_list,Critically Endangered,NA,Critically Endangered
84159,Trisyntopa scatophaga,Antbed Parrot Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Trisyntopa,insects,qld_nc_act,Endangered,Trisyntopa scatophaga,Endangered
86829,Trochidrobia inflata,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Trochidrobia,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
86830,Trochidrobia minuta,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Trochidrobia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
86831,Trochidrobia smithi,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Trochidrobia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85402,Trochomorpha melvillensis,land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Trochomorphidae,Trochomorpha,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
85402,Trochomorpha melvillensis,land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Trochomorphidae,Trochomorpha,"snails, slugs",nt_tpwc_act,Vulnerable,Trochomorpha melvillensis,Vulnerable
66819,Troglodiplura lowryi,Nullarbor Cave Trapdoor Spider,Animalia,Arthropoda,Arachnida,Araneae,Dipluridae,Troglodiplura,"spiders, scorpions, mites",wa_wc_act,Vulnerable,Troglodiplura lowryi,Vulnerable
82145,Tubipora musica,Organ-pipe Coral,Animalia,Cnidaria,Anthozoa,Stolonifera,Tubiporidae,Tubipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
77383,Turbinaria bifrons,"Disc Coral, Double-faced Coral",Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
84326,Turbinaria heronensis,"Disc Coral, Plate Coral",Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
83694,Turbinaria mesenterina,"Disc Coral, Golden Turbinaria",Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86833,Turbinaria patula,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86980,Turbinaria radicalis,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
82496,Turbinaria reniformis,"Disc Coral, Scroll Coral",Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86834,Turbinaria stellulata,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86835,Turgenitubulus aslini,stony coral,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84160,Turgenitubulus christenseni,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Endangered,Turgenitubulus christenseni,Endangered
84161,Turgenitubulus costus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Critically Endangered,Turgenitubulus costus,Critically Endangered
84161,Turgenitubulus costus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84162,Turgenitubulus depressus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Critically Endangered,Turgenitubulus depressus,Critically Endangered
84162,Turgenitubulus depressus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84163,Turgenitubulus foramenus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Critically Endangered,Turgenitubulus foramenus,Critically Endangered
84163,Turgenitubulus foramenus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84164,Turgenitubulus opiranus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Critically Endangered,Turgenitubulus opiranus,Critically Endangered
84164,Turgenitubulus opiranus,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84165,Turgenitubulus pagodula,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Vulnerable,Turgenitubulus pagodula,Vulnerable
84165,Turgenitubulus pagodula,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84166,Turgenitubulus tanmurrana,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",wa_wc_act,Critically Endangered,Turgenitubulus tanmurrana,Critically Endangered
84166,Turgenitubulus tanmurrana,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Turgenitubulus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85581,Uramphisopus pearsoni,Isopod (Great Lake),Animalia,Arthropoda,Malacostraca,Isopoda,Phreatoicidae,Uramphisopus,"crabs, lobsters, shrimps, woodlice",tas_tsp_act,Rare,Uramphisopus pearsoni,Rare
85581,Uramphisopus pearsoni,Isopod (Great Lake),Animalia,Arthropoda,Malacostraca,Isopoda,Phreatoicidae,Uramphisopus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Vulnerable,NA,Vulnerable
83571,Velesunio moretonicus,Shuttleworth's Mussel,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Velesunio,bivalves,iucn_red_list,Near Threatened,NA,Near Threatened
88736,Victaphanta atramentaria,Gippsland Black Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Rhytididae,Victaphanta,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
84570,Victaphanta compacta,Otway Black Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Rhytididae,Victaphanta,"snails, slugs",vic_ffg_act_advisory_lists,Endangered,Victaphanta compacta,Endangered
84570,Victaphanta compacta,Otway Black Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Rhytididae,Victaphanta,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
86841,Victodrobia millerae,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Victodrobia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
88737,Victodrobia victoriensis,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Victodrobia,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
85404,Vidumelon wattii,Watt's Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Vidumelon,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85404,Vidumelon wattii,Watt's Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Vidumelon,"snails, slugs",nt_tpwc_act,Vulnerable,Vidumelon wattii,Vulnerable
90290,Vincentrachia desmonda,camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Vincentrachia,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
90290,Vincentrachia desmonda,camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Vincentrachia,"snails, slugs",nt_tpwc_act,Critically Endangered,Vincentrachia desmonda,Critically Endangered
87806,Welesina kornickeri,an ostracod,Animalia,Arthropoda,Ostracoda,Halociprida,Thaumatociprididae,Welesina,ostracods,wa_wc_act,Critically Endangered,Welesina kornickeri,Critically Endangered
84907,Westraltrachia alterna,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Westraltrachia,"snails, slugs",wa_wc_act,Vulnerable,Westraltrachia alterna,Vulnerable
84907,Westraltrachia alterna,a camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Westraltrachia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
